LOCAL_AUTHORITY_CODE,Total_Population,young_adults,white,christian,english_speaking,single_ethnicity_household,own_home,not_good_health,degree_educated,no_car,private_transport_to_work,professionals
E08000036,325837,0.32424187553899647,0.9306463047474658,0.663567980309173,0.9396784281711408,0.28855838962426,0.2760306533634916,0.23210685097149802,0.19292568887904368,0.2686270599797741,0.7427483731591011,0.21293832494665016
E09000001,7375,0.4808135593220339,0.5997288135593221,0.4534237288135593,0.9228474576271186,0.1625762711864407,0.25328813559322033,0.12054237288135593,0.7285060735131724,0.6939566704675029,0.03834000421318728,0.5769959974720876
E09000002,185911,0.3845227017228674,0.5038916470784408,0.5599507291123171,0.8367713583381295,0.20862132956091894,0.17874144079694046,0.1902630828729876,0.2310527120430644,0.39634907650579065,0.4193466902428972,0.20099179706715237
E09000003,356386,0.390593345417609,0.47926125044193657,0.41209811833237,0.8283293956552726,0.1870359666204621,0.22318777954240626,0.1555195770877644,0.45265992141141287,0.2871185143765267,0.3965240422365198,0.38200377362912963
E09000004,231997,0.32767234059061107,0.7838291012383781,0.6210985486881296,0.9293180515265284,0.24993426639137575,0.29271068160364144,0.17339879394992178,0.2300103128222757,0.23668524037838537,0.5166532012817836,0.2405069036574406
E09000005,311215,0.43437494979355107,0.21916360072618607,0.4147614992850602,0.7359638834889064,0.16983114567099916,0.15731889529746318,0.17142811239818131,0.39296161181848016,0.42996391201059064,0.30658275747485775,0.2776598558262863
E09000006,309392,0.33012489010704865,0.7884528365310027,0.6065315198841599,0.9353118374101463,0.2377469359259451,0.30324313492268706,0.15779334953715674,0.3484858749407222,0.2347740367715609,0.4360697109032292,0.34470958194598594
E09000007,220338,0.487246866178326,0.4719567210376785,0.33957374579055816,0.8600559140956168,0.14650673056849023,0.14542203342137988,0.16026286886510724,0.556891044740543,0.6110176963930527,0.11869757539048878,0.459657140759503
E09000008,363378,0.3679969618413883,0.48739604488989424,0.5642113721799339,0.8765280231604555,0.19733445613108114,0.23965402418418286,0.16555762869518792,0.34539315186881936,0.33461830218605615,0.39979882881372586,0.29901668911536705
E09000009,338449,0.4313677983979861,0.3352440101758315,0.4374514328598991,0.7548345540982541,0.176106296665081,0.19380763423735925,0.16354605863808136,0.43630229478680027,0.3533711577827566,0.3636269870161388,0.31870525421672125
E09000010,312466,0.3740182931902991,0.42676323183962417,0.5357926942451339,0.8129556495746737,0.1927153674319766,0.22578136501251336,0.18152695013217438,0.31622475951712675,0.32466893492111143,0.45677289968173695,0.29746697475694295
E09000011,254557,0.42302902689770855,0.5398437285165995,0.5288874397482686,0.8624865943580416,0.19337515762677907,0.17795228573561128,0.16908197378190346,0.3626928794369813,0.42015933494977487,0.3072117873723699,0.30025207730370645
E09000012,246270,0.5048442766069761,0.3826937913671986,0.38628740812928897,0.816628091119503,0.16120518130507167,0.10782068461444756,0.17106833962723839,0.4613753442318893,0.6462877372406333,0.1315918215864233,0.34637639596477615
E09000013,182493,0.5269188407226578,0.4839089718509751,0.541434465979517,0.8558191273089927,0.16109659000619203,0.15701424164214517,0.14292603003950838,0.5537689029872018,0.5524754932373743,0.14942078740789816,0.4162902286735329
E09000014,254926,0.4638797141131152,0.374308622894487,0.4497736598071597,0.7788613166173713,0.15818315903438646,0.16136447439649154,0.16818213913057123,0.4632619347613048,0.5183757540091217,0.2091137285190191,0.3400350775567999
E09000015,239056,0.371331403520514,0.3395104076032394,0.37305484907302056,0.8079069339401647,0.2014674385917944,0.23351013988354194,0.16421256943979654,0.4114617210160851,0.23509517254473822,0.4521334503950834,0.34955223880597014
E09000016,237232,0.3200537870101841,0.8456026168476428,0.6558853780265731,0.9428449787549741,0.25810598907398663,0.30469751129695827,0.18430481553921899,0.20463425814760647,0.23008467165300053,0.5230668344469454,0.23907803555287738
E09000017,273936,0.3796872262134221,0.5434298522282577,0.49213319899538577,0.8562036388061445,0.2064496816774721,0.234693505052275,0.1593875941825828,0.30890198526911034,0.22667491568044384,0.5685470872668662,0.2731598741269476
E09000018,253957,0.43155337320885034,0.3978586926133164,0.4199923609114929,0.8021633583638175,0.19656871045098187,0.19612375323381517,0.15928287072220887,0.3989017443219725,0.31595751406714295,0.43459128408589964,0.2876676742867939
E09000019,206125,0.5221588841722256,0.5164924196482716,0.4020812613705276,0.8681334141904185,0.16767980594299575,0.13472892662219527,0.17638326258338388,0.5209112631829157,0.6465111804694514,0.11011099142977568,0.42761204514588114
E09000020,158649,0.46077189266872154,0.4159244621775114,0.5421086801681699,0.8580388152462354,0.15347717287849277,0.18094661800578635,0.13675472268971126,0.6045126276654844,0.5600234287460528,0.15851425903399805,0.4665855726344502
E09000021,160060,0.4047419717605898,0.6480882169186555,0.5290765962763964,0.877014869423966,0.2081032112957641,0.2573784830688492,0.13826065225540424,0.4493478932901102,0.25137101462939393,0.4168527398513855,0.3847505399172737
E09000022,303086,0.5184271130966128,0.41475356829414756,0.5310175989653102,0.8475482206370469,0.16644780689309305,0.14805038833862336,0.15003662326864323,0.5183619550858652,0.5784935816085589,0.14461181784328564,0.3663195070092616
E09000023,275885,0.44273157293799953,0.43370244848396977,0.5277126338873082,0.8655019301520561,0.16911031770484078,0.18364173478079635,0.1689363321673886,0.4151845247906022,0.48145851099568443,0.2422514093357931,0.322996979207244
E09000024,199693,0.4306210032399734,0.5061519432328624,0.5608258677069301,0.8413965436945712,0.1998918339651365,0.2371640468118562,0.14374064188529392,0.45940873482041694,0.32560915220234393,0.3043158878861308,0.364141115414703
E09000025,307984,0.4858206919839992,0.17432074393474986,0.3997577796249156,0.7077900150657177,0.1606187334406982,0.11568133409527767,0.1693789287755208,0.3577228073148485,0.5205823540421005,0.2249686683678862,0.22091443067027045
E09000026,278970,0.3833351256407499,0.3590099293830878,0.3683370971789081,0.8213320428719934,0.19207083198910277,0.22936516471305157,0.16899666630820517,0.378135914116063,0.27947126784723275,0.40571167356366084,0.34018220896288454
E09000027,186990,0.3801647146906252,0.7398684421626825,0.5525375688539494,0.9133750467939462,0.20698433071287234,0.2746189635809402,0.12131664794908818,0.56557272197507,0.24739775787561846,0.35548969799604857,0.47151324543365186
E09000028,288283,0.4968832709525015,0.4188800588310792,0.5253934501861018,0.8592875750564549,0.16455011221612095,0.13106218542196382,0.1528879607885307,0.47480758400600714,0.5838800219229044,0.14391945070154966,0.36365240046679514
E09000029,190146,0.35917137357609413,0.7261420171867933,0.5842142353770261,0.9091382411410179,0.23065433929717163,0.2827458900003155,0.15732647544518422,0.3211987678317066,0.23413155269015273,0.5136906346638268,0.29950439288127956
E09000030,254096,0.5557741955796235,0.3270181348781563,0.27079528996914554,0.7758052074806372,0.17579182671116428,0.10600324286883697,0.1669408412568478,0.45594485614646907,0.6300502681296108,0.12794420590206249,0.3665417421591257
E09000031,258249,0.43614883310293556,0.37544385457446106,0.4837927736409434,0.7895054772719352,0.17410328791205387,0.1912069359416687,0.17286804595564745,0.34261962213635266,0.41898183995622595,0.31241685327339885,0.26626783781327207
E09000032,306995,0.5365527125848956,0.5583250541539765,0.5296177462173651,0.873102167787749,0.18367400120523136,0.19969054870600497,0.126588380918256,0.5883019110739335,0.4532273761810978,0.1725089874679419,0.43346473888745785
E09000033,219396,0.4972834509289139,0.37509343834892156,0.4461202574340462,0.823524585680687,0.1532480081678791,0.1511969224598443,0.1585306933581287,0.5755542894251564,0.6290038951707446,0.11421221633581881,0.4653396774570737
N09000001,138567,0.34275837681410437,0.9788405608839046,0.7890045970541326,0.9404620147654204,0.2818203468358267,0.2859555305375739,0.18912150800695693,0.248733724424095,0.1952253169242158,0.7013299981697273,0.24662924775791592
N09000002,199693,0.34849493973248935,0.9853975852934254,0.8535101380619251,0.9246944059130766,0.27641429594427447,0.2659482305338695,0.1987250429409143,0.23230497390174057,0.18193256165072974,0.723969089334488,0.23808096284946595
N09000003,333871,0.37559416660925926,0.9668794234899107,0.7678953847444072,0.9381737257803163,0.2712963989085605,0.23014877003393527,0.23810393834744556,0.26557009432217493,0.38197461272754246,0.527577052485129,0.2728034185607405
N09000004,140877,0.3319420487375512,0.9896718413935561,0.8540854788219511,0.950062820758534,0.27733412835310234,0.25961654492926456,0.19979840570142748,0.22211593826036888,0.19331000335058263,0.7042893986697435,0.23282883127460297
N09000005,147720,0.3487340915245058,0.9852829677768752,0.8793799079339291,0.9494178174925535,0.26829136203628484,0.2252504738694828,0.22837124289195776,0.21018250813155043,0.2913159220087776,0.6628785154283249,0.2383478385959865
N09000006,113161,0.3332331810429388,0.9905532824913177,0.896421912142876,0.9386714504113608,0.26476436228029093,0.2626611641820062,0.2006698420834033,0.23448284082917117,0.1650366159182887,0.712751269035533,0.23226395939086295
N09000007,134841,0.32840901506218434,0.9761348551256666,0.7870973961925527,0.9467224360543158,0.2839344116403764,0.2959263132133402,0.17869194087851617,0.3065564716939086,0.15256040115483968,0.7098764484690354,0.30321540940833397
N09000008,135338,0.32259971331037846,0.989729418197402,0.8058268926687258,0.9487653135113567,0.28813784746338794,0.2898816296974981,0.19834784022225835,0.2308387493750721,0.19495894244577824,0.7197741909835413,0.23069094378627653
N09000009,138590,0.3622555739952378,0.9848113139476152,0.89362147341078,0.9122736128147774,0.26173605599249583,0.24714625874882748,0.19568511436611588,0.21986366124297158,0.1533952943146613,0.7156931853576171,0.23025852035212538
N09000010,171533,0.34102475908425783,0.9895646901762343,0.8623296974926108,0.9365311630998117,0.2673246547311596,0.2560964945520687,0.190161659855538,0.24272152400272595,0.17553792057808315,0.7067984426474992,0.25221214843856354
N09000011,156672,0.3123723447712418,0.9852749693627451,0.7392514297385621,0.9560100081699346,0.29156454248366015,0.3082363153594771,0.19407424428104575,0.27849666672126583,0.17079173438588344,0.7170774793673577,0.2623450826685804
S12000005,51442,0.3207495820535749,0.9626764122701295,0.4889973173671319,0.8628746938299444,0.25584153026709694,0.2742117336028926,0.18376035146378444,0.21924054240186183,0.24896630597343186,0.7125627293046009,0.22405431619786614
S12000006,151324,0.26819936031297087,0.9720070841373477,0.5630897940842167,0.8566255187544606,0.24493801379820782,0.2882094049853295,0.1947278686791256,0.21507609384908052,0.21902030008826126,0.6325651088119871,0.20626471637531216
S12000008,122767,0.31532903793364664,0.9806462648757402,0.5507506088769784,0.8543501103716797,0.2691684247395473,0.2720437902693721,0.20306759959924084,0.1791574410880911,0.284296815593761,0.6925569839040726,0.20928306506787656
S12000010,99717,0.29667960327727466,0.957319213373848,0.5147166481141631,0.8731309606185504,0.24516381359246667,0.2815367489996691,0.1605443404835685,0.2698393123604928,0.23479780911315698,0.603194689347578,0.2582719634892646
S12000011,90574,0.2755095281206527,0.9265793715635834,0.5977212003444697,0.8974981782851591,0.24703557312252963,0.33700620487115507,0.1442246119195354,0.3523867185887469,0.18595030221625253,0.6473078822948275,0.3625479265165949
S12000013,27684,0.2728651928912007,0.9787241728073978,0.7387660742667245,0.8785941337956943,0.2494581707845687,0.3319968212686028,0.18292154312960554,0.2641484830044336,0.22829198473282442,0.6466362343785078,0.22599715632717204
S12000014,155990,0.33184178472979037,0.9637733188024873,0.5293544457978075,0.8609974998397333,0.266844028463363,0.2851593050836592,0.18231296878005002,0.202448026454985,0.2516149682826049,0.6998631974954619,0.21279366499171293
S12000015,365198,0.3182109431048363,0.9492959983351497,0.45351288889862484,0.8620200548743422,0.25016840179847644,0.2855053970722731,0.1815645211638618,0.2379247409416857,0.2562006063919678,0.6749877484670643,0.2360541697046484
S12000017,232132,0.29178656971033723,0.9518463632760671,0.5361690762152569,0.8720814019609533,0.23980321541192082,0.29552151362156015,0.15980562783244015,0.26370757180156656,0.20633552418920376,0.6104363667910124,0.24369740609004945
S12000018,81485,0.3068294778180033,0.9771491685586304,0.7406025648892434,0.8812051297784869,0.2581333987850525,0.28427317911272015,0.21151132110204332,0.19743775183386714,0.3830474969279265,0.6178719562089106,0.21723427668519513
S12000019,83187,0.3084015531272915,0.9634197651075288,0.4745092382223184,0.8664935626960943,0.2614230588914133,0.2729032180508974,0.17096421315830598,0.2105084043560606,0.24832752015552634,0.6210505626259152,0.21455948110657952
S12000020,93295,0.3019561605659467,0.961712846347607,0.49923361380567016,0.8425210354252639,0.23780481269092663,0.2830698322525323,0.15016881933651322,0.22705275996380375,0.19891667914732164,0.6161190005001849,0.18991801317878346
S12000021,138146,0.294898151231306,0.9793406975229105,0.5838822694830107,0.8721787094812734,0.262360111765813,0.2813762251530989,0.20706354147061803,0.19648434406975004,0.32116227719287016,0.6388412199473282,0.2066094639367938
S12000023,21349,0.2834324792730339,0.9760176120661389,0.5079394819429481,0.8428966227926367,0.24970724624104174,0.32380907770855777,0.13536933814230176,0.2654178186537268,0.1838560411311054,0.5704567541302236,0.20814559590069795
S12000024,146652,0.2879060633336061,0.9386097700679159,0.5439271199847258,0.870209748247552,0.2390557237541936,0.2911245670021548,0.14639418487303277,0.30363772566000147,0.2112786945983914,0.6064256472670945,0.2686158442133215
S12000026,113870,0.2704487573548784,0.9583911478001229,0.532510757881795,0.8672170018442084,0.23737595503644507,0.2836655835602002,0.15904101167998594,0.2699912196257233,0.2049220922701817,0.635041576614528,0.2529946151873695
S12000027,23167,0.3088013122113351,0.957568955842362,0.44619501877670825,0.81844865541503,0.23537790823153623,0.2808304916476022,0.1436094444684249,0.26631364997860507,0.19105527638190956,0.6981714373890904,0.2022992053082324
S12000028,112799,0.27869041392210925,0.9734660768269222,0.5842604987632869,0.8792897100151597,0.2584154114841444,0.3139744146667967,0.1904183547726487,0.25148540018428495,0.2603244550169637,0.6467897239202525,0.25478445003795597
S12000029,313830,0.31757002198642575,0.964681515470159,0.6132651435490553,0.8748080170793104,0.2645381257368639,0.30288691329700795,0.19580027403371253,0.22040209641333716,0.2822728970888295,0.6549081177047312,0.24179551386515097
S12000030,90247,0.3173845113965007,0.9369508127693995,0.5341230179396546,0.8732478641949317,0.2292153755803517,0.27566567309716666,0.152714217647124,0.3330234939109818,0.22286109780120322,0.6138104384529653,0.3107111522136065
S12000033,222793,0.4085990134339948,0.8386708738604893,0.4086663405044144,0.8397346415731194,0.23252525887258577,0.26575790083171374,0.1432495634961601,0.33159374377157,0.3137630476632711,0.5324587818390537,0.2746768263263846
S12000034,252973,0.30991449680400673,0.9497298130630542,0.4867120206504251,0.829479825910275,0.250414075810462,0.30062496788194787,0.13074517833919036,0.2695637792824344,0.14306587466814372,0.6798814375694702,0.2525527973323453
S12000035,88166,0.266077626295851,0.9628768459496858,0.590216183109135,0.8880407413288569,0.22706031803643129,0.3025882993444185,0.1767121112446975,0.2885760399289308,0.23389408099688475,0.5657853810264386,0.24811580332575667
S12000036,476626,0.416584491823778,0.8386491714677756,0.4333901213949722,0.8597915346623978,0.20472655709088466,0.278665032960854,0.13882792797707216,0.4143745178327696,0.39916431668093844,0.37570490308637805,0.3517761869386101
S12000038,174908,0.322815422965216,0.9556795572529558,0.588600864454456,0.8747741669906465,0.25488256683513616,0.2995746335216228,0.19310723351704898,0.23058839846052495,0.3435020147833181,0.6271460925894358,0.23802449894065217
S12000039,90720,0.32159391534391535,0.9736000881834215,0.6520833333333333,0.8666335978835978,0.2581128747795414,0.2580136684303351,0.22181437389770722,0.16513650963597432,0.379633362582114,0.5976733977172959,0.179006926153546
S12000040,175118,0.34063888349570004,0.9435237953836841,0.5212485295629233,0.8569079135211686,0.25680398359962997,0.26510124601697144,0.1689432268527507,0.21474957935058892,0.2438894792773645,0.6888522206708745,0.2228748139344357
S12000041,115978,0.2864595009398334,0.9633723637241546,0.5261515114935591,0.8593353911948818,0.25662625670385764,0.28884788494369623,0.15903878321750678,0.23633514417049728,0.23450092994420335,0.6541176470588236,0.22942088463292293
S12000042,147268,0.36154493847950675,0.9029728114729608,0.48764157861857294,0.8515223945459978,0.2393323736317462,0.2368810603797159,0.1831219273705082,0.24809005859311772,0.4176144985764456,0.548761634327181,0.2269758637008992
S12000044,337727,0.33826137679249807,0.964216660201879,0.6836172411444746,0.8662766080295623,0.27002282908976777,0.2631474534165169,0.20844942808836722,0.17156260880719823,0.31928519568761216,0.6608553527649141,0.20140890575408765
S12000045,105026,0.27133281282729993,0.9457182031116105,0.6246643688229582,0.899843848189972,0.25576523908365545,0.3367166225506065,0.15108639765391427,0.3480628417832978,0.1898189680951395,0.6390188317140458,0.34492823157810565
S12000046,593245,0.40615934394727304,0.845557906092761,0.5443855405439574,0.8332071909582045,0.23128049962494415,0.21949953223373142,0.22522566561875784,0.2591244689701739,0.5082133618954612,0.4370009932015737,0.25213076384130334
W06000001,69751,0.2797952717523763,0.9723874926524351,0.6508867256383422,0.9606170520852748,0.2816447076027584,0.3015584005964072,0.21433384467606198,0.27221751437895536,0.18032947636791527,0.7723045578521902,0.25053399493937106
W06000002,121874,0.3028127410276187,0.9488652214582274,0.5949012914977764,0.9509575463183287,0.26078572952393453,0.28303821980077787,0.18949899076094984,0.27615803532603067,0.21401482667276503,0.6941124145215989,0.2616889976093846
W06000003,115228,0.2627920297149998,0.961146596313396,0.6465963133960496,0.960313465477141,0.27647793938973164,0.311373971604124,0.2249106120040268,0.26687531351551763,0.21744142876682884,0.7320184456910147,0.2721537939432655
W06000004,93734,0.2774446838927177,0.961380075532891,0.6414854801886188,0.9562698700578232,0.28211748138348947,0.2993470885697826,0.22002688458830308,0.2534135616755381,0.2100083855374143,0.7406696471960346,0.26049664690446106
W06000005,152506,0.3087944080888621,0.9630965339068627,0.6642230469620868,0.9491495416573774,0.29025743249445923,0.3068141581314833,0.1887925720955241,0.234503417433128,0.16986249823615182,0.8021850396359168,0.22891598806195898
W06000006,134844,0.3282311411705378,0.9341832042953339,0.6346296461095785,0.9322921301652279,0.28281569814007296,0.27055708819079827,0.2031161935273353,0.2399370492309772,0.22176436549825526,0.7823906687207218,0.22664822208947716
W06000008,75922,0.30410157793524933,0.9377387318563789,0.5792919048497142,0.959366191617713,0.25614446405521457,0.2823028898079608,0.20754195094965885,0.2917312661498708,0.18386033838159813,0.6591567527584294,0.2635147629908155
W06000009,122439,0.26760264294873365,0.9631408293109222,0.630207695260497,0.9597023824108332,0.28329208830519687,0.2997247609013468,0.22064048219929924,0.25829218855568836,0.17875832988215806,0.7274655550841986,0.23417009425088073
W06000010,183777,0.2825217519058424,0.9595596837471501,0.6177813328109611,0.9525566311344728,0.28584099207191327,0.3074595841699451,0.24769693704870577,0.24999479697808488,0.1880779916020754,0.7745166088249876,0.24241447694595936
W06000011,239023,0.3393397288127084,0.9193926944268962,0.5499512599205935,0.9429259945695603,0.2700074888190676,0.27849621166163924,0.22069005911564996,0.270274131335418,0.25759200749780187,0.7623184458085668,0.25864601675211346
W06000012,139812,0.3105885045632707,0.9721912282207535,0.5768174405630418,0.9618487683460647,0.29002517666580835,0.2974708894801591,0.2665651017080079,0.19552486986697512,0.2551123474574868,0.8126144455747711,0.20664632078670736
W06000013,139178,0.32043139001853743,0.9637298998404921,0.5505539668625788,0.9571412148471741,0.2886950523789679,0.3052996881691072,0.23987268102717382,0.23536684770164945,0.21907203281209947,0.8030656719828924,0.2409605119247784
W06000014,126336,0.3002469604863222,0.9486686296859169,0.5808637284701115,0.9588794959473151,0.27842420212765956,0.30689589665653494,0.19942059270516718,0.3100635829930729,0.1937762825904121,0.7396995489843671,0.29470310963410085
W06000015,346090,0.40219596058828627,0.810034962004103,0.5135745037418012,0.912580542633419,0.2375046953104684,0.24531480250801815,0.1857435927070993,0.3402557810989665,0.29041015172878215,0.6240054130590048,0.3156615334494468
W06000016,234410,0.3269229128450151,0.9653939678341368,0.5050467130241884,0.9544558679237234,0.2870142058785888,0.3025041593788661,0.25473315984812933,0.2037015723735771,0.27069223282461896,0.7916477896241707,0.21728230994593614
W06000018,178806,0.3226681431271881,0.9748050960258604,0.5070802993188148,0.9562934129727191,0.29276422491415277,0.28996789816896523,0.25251949039741395,0.19379268521593485,0.24351830717383424,0.8004723311996697,0.20761924427008052
W06000019,69814,0.32212736700375283,0.9748188042512963,0.49853897499068955,0.9572005614919643,0.29021399719254015,0.2710631105508924,0.27444352135674793,0.1581514715786025,0.28968306154655443,0.8271181647873882,0.1777243646389311
W06000020,91075,0.3060225089212188,0.9719022783420258,0.5541806203678287,0.9587263244578644,0.2887510293713972,0.28237167169914906,0.24219599231402691,0.21122708039492244,0.23595680614681758,0.8106604406249224,0.20630386726608876
W06000021,91323,0.2639094204088784,0.9653318441137501,0.6252641722238648,0.9636236216506247,0.28652146775730103,0.30970292259343213,0.19946782300187246,0.3432318151669246,0.15188449768524573,0.749655510661653,0.330733120022421
W06000022,145736,0.33118790141077015,0.875041170335401,0.5685486084426634,0.9289194159301751,0.26570648295548116,0.27170362847889334,0.21448372399407148,0.2455563880588931,0.27914732230432227,0.7429511861880512,0.2453732455595578
W06000023,132976,0.2568884610756828,0.9646477559860426,0.6175550475273733,0.9592106846348213,0.285607929250391,0.3028290819395981,0.2106094332811936,0.27586567831688724,0.15008998200359927,0.6889698835875764,0.24627276012128257
W06000024,58802,0.32713173021325803,0.9482160470732288,0.5603210775143702,0.9403591714567532,0.28624876704873986,0.2701438726573926,0.2702799224516173,0.1865855266048596,0.29727167820639633,0.7672417227777999,0.19793617275588668
